SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TotalIntlCalls,TotalDayCalls,TotalEveMinutes,TotalIntlMinutes,TotalDayMinutes,TotalEveCalls,NumbervMailMessages,CustomerServiceCalls,InternationalPlan,TotalCall,VoiceMailPlan,TotalNightCalls,TotalNightMinutes,Churn,AvgCallDuration,AvgCallPerMonth,NumServices,AutoPay,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_7-12 Months,TenureGroup_13-24 Months,TenureGroup_25-48 Months,TenureGroup_49+ Months,MonthlyChargesBin_Medium,MonthlyChargesBin_High,MonthlyChargesBin_Very High,TotalChargesBin_Medium,TotalChargesBin_High,TotalChargesBin_Very High,AvgCallDurationBin_Medium,AvgCallDurationBin_Long,AvgCallDurationBin_Very Long
0,12.0,-1.5501156737348616,-0.9582685180564364,6.0,79.0,-1.909398541465472,7.1,-0.3146907654375801,94.0,0.0,0.0,2.0,-0.9139102372250203,0.0,96.0,0.5059107040408644,No,-0.09021986072162702,-0.2665023501693807,-1.1617915431348922,1,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1.0,-1.53836163334912,-1.0371934773866058,3.0,118.0,1.5398499105476506,11.8,1.5654056142706978,119.0,0.0,1.0,0.0,0.5447687897766001,0.0,90.0,1.6313136235350287,Yes,1.6332521505269038,3.40677135492368,-1.1617915431348922,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,58.0,-0.2034384752541851,0.473237807718687,5.0,117.0,0.6791022128702665,11.5,-0.6307478159148552,93.0,0.0,1.0,2.0,0.07590767395465074,0.0,97.0,1.1518579474860773,No,0.5222036214327059,-0.4753944600809809,-0.07041160867484189,1,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0,30.0,-0.35792014889536,-0.3825410621188719,5.0,84.0,0.7633890794084082,11.2,1.5654056142706978,111.0,37.0,0.0,2.0,-0.34085776233152654,2.0,97.0,1.6313136235350287,No,2.232778283504335,-0.42169990297856,-0.07041160867484189,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,47.0,1.1214097910815426,1.0124283384968156,4.433333333333334,104.66666666666667,0.2741847004910734,9.358333333333333,0.19818810557055877,113.48333333333333,20.6,1.6666666666666667,1.0,0.6355020983014037,1.0,110.56666666666666,0.3282752120934299,Yes,-0.19790474457056859,-0.4548855512745049,0.47527835855518324,0,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,1.0,-1.2008527594156835,-1.0328376517893065,0.8499999999999996,62.99999999999999,-1.909398541465472,6.65,-1.7783007515262705,52.275,0.0,0.0,1.0,-2.261234749218928,1.0,64.15,-1.8434554736425677,Yes,-0.9209952183135895,2.1223675359964957,-0.616101575904867,0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,72.0,0.815804741052262,1.7146914444972192,2.0,100.0,-1.1062468692558196,6.7,0.8107086385983256,95.0,0.0,0.0,0.0,0.10195551372253682,0.0,117.0,0.8448995466753354,No,0.08010505037398755,-0.4877400054756799,2.1123482602452586,1,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
1,71.0,1.020660873489472,1.8869740987187589,5.0,71.0,0.579490461507009,12.65,1.2183336195877092,92.0,0.0,1.0,0.0,-0.8618145576892481,0.0,108.0,1.4694931622380625,No,2.550677746887537,-0.4932210345088439,1.0209683257852082,1,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1,2.0,0.9921153468383854,-0.9671968769921941,5.0,127.0,-0.7333413385113152,9.1,0.5921271270532938,148.0,0.0,0.0,0.0,1.6648258997957015,0.0,94.0,0.08417655336175787,No,-1.3167528950145304,1.6898611676364719,0.47527835855518324,1,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,27.0,0.0064551030626287895,-0.23351114852371121,2.0,96.0,-1.909398541465472,11.2,-1.1476635526767542,71.0,0.0,1.0,0.0,-0.31480992256364043,0.0,128.0,-1.3812161600738706,No,-1.9735297923921495,-0.40814302469931174,1.0209683257852082,0,False,True,True,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1.0,-1.5366824847225853,-1.03717180661249,5.0,88.0,1.4172508319467172,12.3,-0.32650598227785227,75.0,0.0,2.666666666666667,0.0,-0.6273839997782734,0.0,115.0,-0.014583975594741371,No,1.1878908703863424,2.870236921396428,-1.1617915431348922,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1.0,-0.6954290228287963,-1.0263147487804156,6.0,70.0,1.584334645665001,12.65,-1.3869216936922621,76.0,0.0,2.666666666666667,0.0,-1.434867032582742,0.0,99.0,0.27102079733351375,No,1.913275178042469,2.500624311633209,-1.1617915431348922,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,72.0,1.1398804259734225,2.0970722537725734,6.0,67.0,-0.6362837346189103,9.7,-1.342614630541242,62.0,0.0,1.0,0.0,-1.9818716677083494,0.0,98.0,0.05214611153802859,No,1.121805064674852,-0.5009877692664763,1.0209683257852082,1,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0,5.0,0.12567465554657883,-0.9085774330086389,3.0,114.0,1.0009247941977162,8.8,-0.2526608770261524,117.0,0.0,2.666666666666667,0.0,0.5187209500087141,0.0,91.0,-1.325162886882344,Yes,-0.6969138039979157,0.2471796908187482,-1.1617915431348922,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,46.0,0.29694781545309856,0.49196135655483936,4.0,129.66666666666669,1.584334645665001,12.65,0.8491080933292099,90.0,27.0,1.0,0.0,-0.028283685116893578,2.0,75.0,-1.8434554736425677,No,0.2749944674243678,-0.45964610639324105,-0.616101575904867,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,34.0,1.3564905987963738,0.4923731012630417,4.433333333333334,104.66666666666667,0.2741847004910734,9.358333333333333,0.19818810557055877,113.48333333333333,20.6,1.6666666666666667,1.0,0.6355020983014037,1.0,110.56666666666666,0.3282752120934299,Yes,-0.19790474457056859,-0.42244216739095614,1.0209683257852082,0,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,11.0,1.0710353322855073,-0.5668293252006292,4.433333333333334,104.66666666666667,0.2741847004910734,9.358333333333333,0.19818810557055877,113.48333333333333,20.6,1.6666666666666667,1.0,0.6355020983014037,1.0,110.56666666666666,0.3282752120934299,Yes,-0.19790474457056859,-0.1771883353761572,0.47527835855518324,1,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,10.0,-0.5510222409468285,-0.8397510544164869,3.0,114.0,0.6663314755160026,8.1,0.6807412533553336,111.0,0.0,2.666666666666667,0.0,1.0917734249022077,0.0,121.0,-1.6881745608846124,No,-1.0473384757196582,-0.12004832146212688,-0.616101575904867,0,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False
0,70.0,0.10888316928123375,1.0658251259184353,5.0,106.0,0.8272427661797275,8.9,-0.4239815212100956,117.0,0.0,2.0,0.0,1.8732086179387901,0.0,138.41666666666666,1.6313136235350287,No,-0.5486899869306291,-0.4746720327649015,0.47527835855518324,1,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
0,17.0,-1.5182118498307058,-0.8646507738756753,5.0,66.0,0.5284075120899536,10.0,0.6512032112546537,65.0,33.0,1.0,0.0,-1.6953454302616027,2.0,108.0,-0.7245921026874144,No,2.1269635695746834,-0.3679061891856969,-1.1617915431348922,0,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,63.0,0.4665418267330839,1.061100897161165,4.0,117.0,0.007361428035988257,7.9,1.3689776343011768,89.0,0.0,1.0,0.0,-0.002235845349007499,0.0,99.0,1.3280253775165898,No,1.2195957284455947,-0.48106881013817177,1.5666582930152335,1,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,13.0,0.343963976996065,-0.6205511742339873,6.0,112.0,-0.6362837346189103,10.8,0.8018472259681221,85.0,0.0,1.0,0.0,-1.174388634903881,0.0,64.15,-1.8434554736425677,No,0.1723977028235196,-0.2966919657310993,1.0209683257852082,0,False,True,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,49.0,0.6227026490007934,0.6472974654177316,5.0,87.0,1.584334645665001,11.0,1.1533499269662129,83.0,0.0,2.666666666666667,0.0,-1.434867032582742,0.0,77.0,-0.9167747536297916,No,2.5677369452428507,-0.4776892785588869,-0.616101575904867,0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0,2.0,-0.5610971327060355,-1.0038854975704417,2.0,90.0,-0.8329530898745734,12.65,1.5654056142706978,88.0,0.0,1.0,0.0,-1.434867032582742,0.0,74.0,-0.0012379581681873793,No,1.8361327970491728,0.9804434166393269,-0.616101575904867,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,2.0,0.49340820475763647,-0.9834499575791319,3.0,83.0,0.7046436875787941,9.7,-0.49191901804165983,116.0,0.0,2.666666666666667,0.0,0.6229123090802584,0.0,127.0,0.2950436287013111,Yes,-0.2811437993962281,1.4514014194021374,-0.616101575904867,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,52.0,0.46318352948001507,0.7821330219669668,3.0,105.0,-1.0423931824845003,10.5,0.6009885396834982,107.0,12.0,2.0,0.0,1.0136299055985496,2.0,132.0,0.24165955899509514,No,-0.9633445266182582,-0.45971588976437994,1.0209683257852082,1,True,False,False,True,True,False,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,69.0,-0.060710841998751576,0.7978660039751225,5.0,96.0,-0.43195193695068873,12.0,1.5654056142706978,97.0,0.0,2.666666666666667,0.0,-1.9037281484046913,0.0,64.15,0.7888462734838089,No,3.2910201698446033,-0.49878460854909384,0.47527835855518324,1,False,True,True,True,True,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
1,43.0,0.815804741052262,0.6178468833942006,6.0,109.0,-1.3923113859913303,8.3,0.15496410396323115,94.0,28.0,1.0,0.0,0.23219471256196722,2.0,109.0,0.29237442521600043,No,-0.7159912520443421,-0.45128554848623853,-0.07041160867484189,0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,15.0,1.11301404794887,-0.42770295537644265,3.0,129.0,-1.909398541465472,6.65,0.9081841775305698,77.0,30.0,2.666666666666667,0.0,-0.5492404804746152,2.0,77.0,-0.31086556246424063,Yes,-0.2843279669633199,-0.3100212542221467,1.0209683257852082,1,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1,25.0,0.11895806104044071,-0.2863011542700848,5.0,116.0,-1.5762100038927294,7.3,-0.3324135906979879,114.0,0.0,1.0,2.0,0.9094385465270053,0.0,109.0,0.3857965472018784,No,-1.4400500137926358,-0.3752002520728648,0.47527835855518324,1,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,8.0,0.49340820475763647,-0.7714447744031168,4.433333333333334,104.66666666666667,0.2741847004910734,9.358333333333333,0.19818810557055877,113.48333333333333,20.6,1.6666666666666667,1.0,0.6355020983014037,1.0,110.56666666666666,0.3282752120934299,Yes,-0.19790474457056859,-0.04123240675925779,-0.616101575904867,1,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
1,60.0,0.298626964079633,0.8855242852740065,4.0,117.0,1.2154731817493483,10.6,-0.3708130454288722,93.0,0.0,0.0,0.0,0.9615342260627774,0.0,133.0,0.4258345994815404,No,-0.20424680356260216,-0.47078286782346057,1.5666582930152335,1,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
1,18.0,0.990436198211851,-0.28634449581831667,4.433333333333334,104.66666666666667,0.2741847004910734,9.358333333333333,0.19818810557055877,113.48333333333333,20.6,1.6666666666666667,1.0,0.6355020983014037,1.0,110.56666666666666,0.3282752120934299,Yes,-0.19790474457056859,-0.31817966875664544,-0.07041160867484189,0,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
0,63.0,1.1314846828407499,1.689444992652176,3.0,104.0,-1.2441708326818692,11.6,-1.1683401821472308,127.0,24.0,1.0,0.0,0.5968644693123724,2.0,98.0,-0.049283620903782056,No,-1.6141160455369388,-0.4767159734640529,0.47527835855518324,1,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1,66.0,1.4270148411108234,2.0210728489480525,3.0,73.0,-0.5596593104933272,12.5,0.8550157017493455,79.0,0.0,1.0,0.0,-1.9558238279404634,0.0,79.0,0.0388000941114746,No,2.4023319813928183,-0.49728441711586724,1.5666582930152335,0,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0,34.0,-1.377163365201807,-0.6583233335180305,2.0,63.0,-0.013071751730834196,12.65,0.8048010301781899,90.0,31.0,2.0,0.0,-0.6273839997782734,2.0,129.0,-1.0635809453218854,No,0.38642471601297007,-0.4394441136559973,-1.1617915431348922,1,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,72.0,1.3951110172066676,2.357988374128213,3.0,63.0,-1.4791524000003247,12.65,-1.7783007515262705,82.0,34.0,1.0,0.0,-1.122292955368109,2.0,118.0,-0.6525236085840224,No,-1.0234584680408303,-0.49552306670277274,1.0209683257852082,1,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,47.0,1.1600302094918364,0.9942032174653298,2.0,114.0,0.6050319362155367,7.8,1.5654056142706978,130.0,30.0,0.0,0.0,0.6229123090802584,2.0,88.0,-1.0155352825862909,No,-0.08067622504437613,-0.4550081635563985,0.47527835855518324,0,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,60.0,0.8040507006665206,1.3164909701172458,3.0,70.0,1.5475123529602084,12.3,1.2862711164192726,122.0,0.0,0.0,0.0,-0.2887620827957544,0.0,104.0,0.8795991919843761,No,2.0767174469259655,-0.4803212577528339,-0.07041160867484189,1,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,72.0,-0.8012153863004703,0.23784985927159755,0.8499999999999996,62.99999999999999,-1.909398541465472,6.65,-1.7783007515262705,52.275,0.0,0.0,1.0,-2.261234749218928,1.0,64.15,-1.8434554736425677,No,-0.9209952183135895,-0.5027637975996799,0.47527835855518324,1,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
0,18.0,-0.3881448241729811,-0.6311048412284389,6.583333333333334,112.0,-1.909398541465472,9.5,0.45329832918009844,99.0,0.0,0.0,0.0,-0.05433152488477966,0.0,78.0,-0.2948503415523752,No,-0.9041416829562868,-0.33572191597629164,-0.07041160867484189,1,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
0,9.0,0.9551740770546264,-0.6743813771379249,4.433333333333334,104.66666666666667,0.2741847004910734,9.358333333333333,0.19818810557055877,113.48333333333333,20.6,1.6666666666666667,1.0,0.6355020983014037,1.0,110.56666666666666,0.3282752120934299,Yes,-0.19790474457056859,-0.09662185915873531,-0.07041160867484189,0,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,3.0,0.31373930171844366,-0.9401300801214141,6.0,103.0,-1.399973828403888,7.7,-1.6911635273292653,102.0,0.0,2.0,0.0,0.20614687279408114,0.0,105.0,-0.08665246969813338,No,-1.6693364121185572,0.7240991872874172,1.0209683257852082,0,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,47.0,0.4346380028289286,0.5361914065254256,5.0,69.0,0.8425676510048439,9.6,1.0735972132943772,110.0,0.0,1.0,0.0,-1.0441494360644508,0.0,85.0,1.2666336973544419,No,2.770690182688595,-0.4712437208829915,-0.616101575904867,0,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,50.0,-1.53836163334912,-0.6424603268651793,5.0,76.0,1.584334645665001,12.65,-1.2805847421298144,112.0,0.0,2.666666666666667,0.0,0.02381199441887858,0.0,115.0,1.5442308598267644,No,0.9357464925913926,-0.4655764966536776,-1.1617915431348922,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1.0,-0.5678137272121736,-1.0246677699476059,4.0,73.0,-0.9351189887086842,12.65,-0.9852043211230146,100.0,0.0,2.666666666666667,0.0,-1.6172019109579443,0.0,68.0,-1.8434554736425677,No,-0.4930225190095185,2.417163399751192,-0.616101575904867,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
